relative_path	id	source_text_sha256	zh_cn	kind	note
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00087	9E5B116A1A5F75143CC3312F6F5ED7E61BB8BDD498898C532D60C504C251C853	松风	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00088	61A5EB463CA473D71AB446FFA51319815DC57D12E9132CD449CAD278601CA776	松风的部下1	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00089	28DD453F95E57AAF5F00CD3AA8BE2D33151DD76FEEB9DA9BF2A7CEE1429F4D02	松风的部下2	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00090	C0CCC8294A2BFE95BF9F86B42999A92C961D1E47A96172D1E8DC3363BDEB074B	松风的部下3	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00091	84C1011AFC25C5BEFC76DC6C9E6CD42E86F2B0F07CA55D4AA3B1B8A9E017D831	柚香	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00092	EF569837B5FAA6B76F5D5BB2889C5AFB0B165EE83145AA50B3CE491B3EDBB8EC	柚香·艾伦	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00093	D0E262906575619798191C476A13CA817D45AA32EA129B740594F46A9E8CAD19	柚香·艾伦·雫	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00094	0A929941F65CA4CF912F777DA8CA74226A374FCAA9E8912D6D3C1BEA65CAE4DB	柚香·雫	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00095	064810B12E3A4D31B5AED7D9257A1AD0D215A883485F0E967E078A0B1179487B	楠本	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00096	67CCE727C44F40F807D3D9C573540C3A6F6582FD6B4E664A998952C571290FF2	沙雾上尉	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00097	DEA6FD203B81F179E952E43E1B3CCBCBE7CB737A2B22ED3BAF542B4282A905C6	河崎重工专务	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00098	CC087AF53B914E501FB17BBD6F8B74025AE9AABF3A35B7A5802FB9A7B6484BBE	浅葱	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00099	A9C4F3D98F2412E195814E85FC5A2D0AEA8D2B051C637B825041FE2A25CAB749	男孩	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00100	B576F47009B7AE46ABE24D49B883ECC60975E115C8A34BD204F75E2BB3A4D3B5	白银中尉	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00101	BB2FDA319CD8A139BD5935BFC6E4F7D949E9B47F3DB7EB659729DAC8736E9D70	护士	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00102	E7AD116793F89B63C9FBDD47AC2E84C35B13C3E7C203540C86A9F9025037FB2D	真壁中校	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00103	02165B561174FFD8BBA530FC7549DEE19B3CD6F2370D021B69BD11188772DABA	神代少尉	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00104	930F5EF2FEB72A94C31745EE32ED8A86150ABA644D7DC480C30495712EC11FD5	神代少尉·巴少尉·戎少尉	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00105	CE39D27C79F2657A576F67CF1AECFBCD671777E4758DBD8F23E014612B593BA7	神宫司少校	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00106	DDA7CB1DE943C04465E39E79C894B6C450E459248095E81F6D5CAAAAD006FE27	秘书	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00107	14A27C69238D82E4A1D08C19A68AFF325E5858D501B157E7A4091F05B61481C0	突入部队	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00108	912EA9F3BEA4C0B559E291DA3BA3101CC9F1621BE3A3F90C94309E8CE0FDF055	美国卫士	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00109	7A1C397DAE056A269D22018BDD7F58F70A27675988B2B737DBB57EF7157B45FD	美军军官	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00110	E8ADE14AE30C5080C0C02F85560BCA34BE68CCDC2B599D3988AC780E7C83CC85	美军提督	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00111	1A5EE0114A2ABD491741708759548289A6E1FDAAD9BEF3EB569D951502A3459B	美军卫士	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00112	341A41A822A65ACE33962723280E692DEE7D59DAD29A206CBAE497B1560CA79A	美军卫士们	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00113	F8829E6D110D2794F0860E43D8764616656E3F12D2983ECB5D4B686131FA2B88	工作人员	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00114	211BAF79AA02570B28D97E4F1973D6CCFC869A39994A1CD481C4A38F62AAEE30	藤原上尉	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00115	6F4553B8847AD598C52F1BBCF8C324BE52B0F7239ABF190E31620BEA92F45EED	卫士	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00116	6F11EA4C54B92441FD852E2AAB9CACAC54426EA10375F4792E49C37A0D5ABBE8	卫士们	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00117	F237156FCDF8A533143D974DDD32A2670B67ADF9A792E232179E2288CE29ADDE	神秘影子	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00118	A0C87876419BEA1EDD8D5F209C234A65FDAA2FEBC5D55120C4DE7C25EBA4C2C2	轨道港操作员	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00119	E5B83BE15FCC5AF4331C746CA038A8BC7497D72FE27C91F93A2C6010AD3ED703	轨道降下兵	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00120	4327EE1DAA5A6C0C8D9169514088C6148F64AA7CC97B966E39E8301ED3EE3FBF	队长	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00121	B50750CA226891F44059F45DBD313DB1FFBEA5B0B9498B91AF7CF593B3BA9514	雫	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00122	E21CD86763ABB2133E51353B78F89FBA77BCD3B63B75C8E2DD1F15AA29469DF3	响	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00123	43E0203AE2276A317E3C44D628FFA415F5F1F6CD84C2160A69551F6FB4A8C7CA	响·柚香	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00124	72A90CD27E349BDED4060B285326D6F8614AA910CDAD254CF20B4D8449E49400	响·柚香·艾伦·雫	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00125	86EC65724428D82FD0D6991D5D02A859129912412FAB8F4E2A37150696A11D1E	驹木上尉	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00126	114A209C08D32D5E014E21FB1BCFE500756F20F56FA62678ECC53EC1BE388D59	AH飞行员	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00127	553A57C128E982B295321D5F42B2E9BD109D682E851B0D2F0CD42E643FAEA85D	NORAD工作人员	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00128	98AFE19316019BEC911F661D9B6498898B2C854117CC5BC6F5DF8C08AC81780A	轨道降下兵们	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00129	10DAFC7BE15682165703F76D2BB9599A2DD3B7C544823D930F1E620A0B21E117	帝国军卫士们	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00130	9842FC36C338D236429BF3F9D4EE08EFEB9894387A047F1682A951CFBFE7A4AA	前帝国军卫士们	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00131	779A29F6399A2A067461DDFD1889BBDD56D9A0F4B57EFC420135AC5DE34ECEB9	帝国军士兵们	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	tda03_s00132	F237156FCDF8A533143D974DDD32A2670B67ADF9A792E232179E2288CE29ADDE	神秘影子	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
