relative_path	id	source_text_sha256	zh_cn	kind	note
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00069	53EFE6B9C78AD54A82454D62C43D4C5F1F0D3106B459A925B7ACD7D75DA62E98	难民营	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00070	65DEAB049774254997761FCC48C4BA0C4717794D8744CB3C602F00133B7FC05E	难民营的孩子A	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00071	8EBDCDC70635ED06CAF580C56CA136ADD82CA719972E5314390EF1CFBF05258F	难民营的孩子B	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00072	B50750CA226891F44059F45DBD313DB1FFBEA5B0B9498B91AF7CF593B3BA9514	雫	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00073	E12DE9C63C8BF1FCB1A18936282A791D67F6CBE482140B2628B3284F045D0FF9	雫·艾伦	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00074	E21CD86763ABB2133E51353B78F89FBA77BCD3B63B75C8E2DD1F15AA29469DF3	响	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00075	0075335F2D7F35A5D8D9F31A4D83DEC9D708A914B01954195FDF637D387910D4	响·卡洛内德各机	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00076	DB08DBE4E153DB73D4A1C3A01F9E09186F5BCE76783C66B58B6BD9C7B9580EB5	响·松风	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00077	43E0203AE2276A317E3C44D628FFA415F5F1F6CD84C2160A69551F6FB4A8C7CA	响·柚香	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00078	697575BB5076B482118C7E4F7DF1578E687A3D3559B3590985D9317584BC0168	响·柚香·艾伦	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00079	72A90CD27E349BDED4060B285326D6F8614AA910CDAD254CF20B4D8449E49400	响·柚香·艾伦·雫	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00080	D49B9505CE6AC4135C90374A58592D8FC00437E62482536C5A8CAE377C58FC9C	响·柚香·楠本	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
assets/data_spec/adv/game/scr/localized/__speakers__.egpack	game_s00081	E8DACE48E27F12C7514D16EEFB474C257D63752604C3495420B76DDEB223D69B	响·柚香·雫	speaker	核对原版角色标签；沿用人名，统一中文军衔和同名职务。
